DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY
2024-09-01,aFRR,NEG_001,13992.0,1,1,DE
2024-09-01,aFRR,NEG_001,14179.0,1,1,DE
2024-09-01,aFRR,NEG_001,14812.0,1,1,DE
2024-09-01,aFRR,NEG_001,14900.0,25,25,DE
2024-09-01,aFRR,NEG_001,14922.0,1,1,DE
2024-09-01,aFRR,NEG_001,14960.0,1,1,DE
2024-09-01,aFRR,NEG_001,14998.0,20,20,DE
2024-09-01,aFRR,NEG_001,14999.0,3,3,DE
2024-09-01,aFRR,NEG_001,14999.02,5,5,DE
2024-09-01,aFRR,NEG_001,14999.03,5,5,DE
2024-09-01,aFRR,NEG_001,15000.0,1,1,DE
2024-09-01,aFRR,NEG_001,15000.0,1,1,DE
2024-09-01,aFRR,NEG_001,15000.0,1,1,DE
2024-09-01,aFRR,NEG_001,15000.0,2,2,DE
2024-09-01,aFRR,NEG_001,15000.0,1,1,DE
2024-09-01,aFRR,NEG_001,15000.0,1,1,DE
2024-09-01,aFRR,NEG_001,15000.0,1,1,DE
2024-09-01,aFRR,NEG_001,15000.0,1,1,DE
2024-09-01,aFRR,NEG_001,15000.0,1,1,DE
2024-09-01,aFRR,NEG_002,-45.34,1,1,DE
2024-09-01,aFRR,NEG_002,-44.74,5,5,DE
2024-09-01,aFRR,NEG_002,-38.58,5,5,DE
2024-09-01,aFRR,NEG_002,-32.04,2,2,DE
2024-09-01,aFRR,NEG_002,-29.64,5,5,DE
2024-09-01,aFRR,NEG_002,-22.49,5,5,DE
2024-09-01,aFRR,NEG_002,-15.34,5,5,DE
2024-09-01,aFRR,NEG_002,-14.43,5,5,DE
2024-09-01,aFRR,NEG_002,-13.76,5,5,DE
2024-09-01,aFRR,NEG_002,-11.98,5,5,DE
2024-09-01,aFRR,NEG_002,-9.32,5,5,DE
2024-09-01,aFRR,NEG_002,-8.83,5,5,DE
2024-09-01,aFRR,NEG_002,-8.19,5,5,DE
2024-09-01,aFRR,NEG_002,-6.98,5,5,DE
2024-09-01,aFRR,NEG_002,-4.22,5,5,DE
2024-09-01,aFRR,NEG_002,-1.04,5,5,DE
2024-09-01,aFRR,NEG_002,0.0,3,3,DE
2024-09-01,aFRR,NEG_002,0.89,5,5,DE
2024-09-01,aFRR,NEG_002,2.7,5,5,DE
2024-09-01,aFRR,NEG_002,5.01,5,5,DE
2024-09-01,aFRR,NEG_002,6.0,5,5,DE
2024-09-01,aFRR,NEG_002,6.11,5,5,DE
2024-09-01,aFRR,NEG_002,7.36,4,4,DE
2024-09-01,aFRR,NEG_002,9.29,5,5,DE
2024-09-01,aFRR,NEG_002,11.63,5,5,DE
2024-09-01,aFRR,NEG_002,15.87,5,5,DE
2024-09-01,aFRR,NEG_002,18.26,5,5,DE
2024-09-01,aFRR,NEG_002,22.46,5,5,DE
2024-09-01,aFRR,NEG_002,24.88,5,5,DE
2024-09-01,aFRR,NEG_002,27.37,5,5,DE
2024-09-01,aFRR,NEG_002,29.04,5,5,DE
2024-09-01,aFRR,NEG_002,31.09,5,5,DE
2024-09-01,aFRR,NEG_002,31.51,5,5,DE
2024-09-01,aFRR,NEG_002,34.8,5,5,DE
2024-09-01,aFRR,NEG_002,35.63,5,5,DE
2024-09-01,aFRR,NEG_002,38.01,5,5,DE
2024-09-01,aFRR,NEG_002,38.52,5,5,DE
2024-09-01,aFRR,NEG_002,42.22,5,5,DE
2024-09-01,aFRR,NEG_002,42.24,5,5,DE
2024-09-01,aFRR,NEG_002,45.34,1,1,DE
2024-09-01,aFRR,NEG_002,45.81,5,5,DE
2024-09-01,aFRR,NEG_002,48.6,5,5,DE
2024-09-01,aFRR,NEG_002,48.8,5,5,DE
2024-09-01,aFRR,NEG_002,49.8,5,5,DE
2024-09-01,aFRR,NEG_002,50.0,5,5,DE
2024-09-01,aFRR,NEG_002,51.99,5,5,DE
2024-09-01,aFRR,NEG_002,55.62,5,5,DE
2024-09-01,aFRR,NEG_002,59.34,5,5,DE
2024-09-01,aFRR,NEG_002,61.2,5,5,DE
2024-09-01,aFRR,NEG_002,61.46,5,5,DE
2024-09-01,aFRR,NEG_002,61.57,1,1,DE
2024-09-01,aFRR,NEG_002,61.57,1,1,DE
2024-09-01,aFRR,NEG_002,61.57,1,1,DE
2024-09-01,aFRR,NEG_002,61.57,1,1,DE
2024-09-01,aFRR,NEG_002,61.57,1,1,DE
2024-09-01,aFRR,NEG_002,61.57,1,1,DE
2024-09-01,aFRR,NEG_002,61.57,1,1,DE
2024-09-01,aFRR,NEG_002,61.57,1,1,DE
2024-09-01,aFRR,NEG_002,61.57,1,1,DE
2024-09-01,aFRR,NEG_002,61.57,1,1,DE
2024-09-01,aFRR,NEG_002,63.31,5,5,DE
2024-09-01,aFRR,NEG_002,65.07,5,5,DE
2024-09-01,aFRR,NEG_002,66.77,5,5,DE
2024-09-01,aFRR,NEG_002,70.49,5,5,DE
2024-09-01,aFRR,NEG_002,71.99,5,5,DE
2024-09-01,aFRR,NEG_002,74.22,5,5,DE
2024-09-01,aFRR,NEG_002,77.92,5,5,DE
2024-09-01,aFRR,NEG_002,78.09,5,5,DE
2024-09-01,aFRR,NEG_002,80.0,1,1,DE
2024-09-01,aFRR,NEG_002,80.99,5,5,DE
2024-09-01,aFRR,NEG_002,84.61,5,5,DE
2024-09-01,aFRR,NEG_002,88.33,5,5,DE
2024-09-01,aFRR,NEG_002,91.11,5,5,DE
2024-09-01,aFRR,NEG_002,92.05,5,5,DE
2024-09-01,aFRR,NEG_002,95.76,5,5,DE
2024-09-01,aFRR,NEG_002,99.48,5,5,DE
2024-09-01,aFRR,NEG_002,103.2,5,5,DE
2024-09-01,aFRR,NEG_002,104.13,5,5,DE
2024-09-01,aFRR,NEG_002,106.91,5,5,DE
2024-09-01,aFRR,NEG_002,110.63,5,5,DE
2024-09-01,aFRR,NEG_002,113.0,1,1,DE
2024-09-01,aFRR,NEG_002,114.05,5,5,DE
2024-09-01,aFRR,NEG_002,117.15,5,5,DE
2024-09-01,aFRR,NEG_002,118.95,5,5,DE
2024-09-01,aFRR,NEG_002,119.89,5,5,DE
2024-09-01,aFRR,NEG_002,120.84,5,5,DE
2024-09-01,aFRR,NEG_002,121.34,1,1,DE
2024-09-01,aFRR,NEG_002,121.78,5,5,DE
2024-09-01,aFRR,NEG_002,122.73,5,5,DE
2024-09-01,aFRR,NEG_002,123.67,5,5,DE
2024-09-01,aFRR,NEG_002,124.61,5,5,DE
2024-09-01,aFRR,NEG_002,125.56,5,5,DE
2024-09-01,aFRR,NEG_002,126.5,5,5,DE
2024-09-01,aFRR,NEG_002,127.45,5,5,DE
2024-09-01,aFRR,NEG_002,128.39,5,5,DE
2024-09-01,aFRR,NEG_002,129.16,5,5,DE
2024-09-01,aFRR,NEG_002,130.09,5,5,DE
2024-09-01,aFRR,NEG_002,130.15,7,7,DE
2024-09-01,aFRR,NEG_002,131.03,5,5,DE
2024-09-01,aFRR,NEG_002,131.98,5,5,DE
2024-09-01,aFRR,NEG_002,132.92,5,5,DE
2024-09-01,aFRR,NEG_002,133.86,5,5,DE
2024-09-01,aFRR,NEG_002,134.81,5,5,DE
2024-09-01,aFRR,NEG_002,135.75,5,5,DE
2024-09-01,aFRR,NEG_002,136.7,5,5,DE
2024-09-01,aFRR,NEG_002,137.64,5,5,DE
2024-09-01,aFRR,NEG_002,137.68,5,5,DE
2024-09-01,aFRR,NEG_002,137.69,5,5,DE
2024-09-01,aFRR,NEG_002,137.7,5,5,DE
2024-09-01,aFRR,NEG_002,137.71,5,5,DE
2024-09-01,aFRR,NEG_002,137.71,5,5,DE
2024-09-01,aFRR,NEG_002,137.73,5,5,DE
2024-09-01,aFRR,NEG_002,137.74,5,5,DE
2024-09-01,aFRR,NEG_002,137.74,5,5,DE
2024-09-01,aFRR,NEG_002,137.77,5,5,DE
2024-09-01,aFRR,NEG_002,137.77,5,5,DE
2024-09-01,aFRR,NEG_002,137.79,5,5,DE
2024-09-01,aFRR,NEG_002,137.8,5,5,DE
2024-09-01,aFRR,NEG_002,137.8,5,5,DE
2024-09-01,aFRR,NEG_002,137.82,5,5,DE
2024-09-01,aFRR,NEG_002,137.83,5,5,DE
2024-09-01,aFRR,NEG_002,137.84,5,5,DE
2024-09-01,aFRR,NEG_002,137.85,5,5,DE
2024-09-01,aFRR,NEG_002,137.86,5,5,DE
2024-09-01,aFRR,NEG_002,137.87,5,5,DE
2024-09-01,aFRR,NEG_002,137.88,5,5,DE
2024-09-01,aFRR,NEG_002,137.89,5,5,DE
2024-09-01,aFRR,NEG_002,137.9,5,5,DE
2024-09-01,aFRR,NEG_002,137.91,5,5,DE
2024-09-01,aFRR,NEG_002,137.92,5,5,DE
2024-09-01,aFRR,NEG_002,137.94,5,5,DE
2024-09-01,aFRR,NEG_002,137.95,5,5,DE
2024-09-01,aFRR,NEG_002,137.96,5,5,DE
2024-09-01,aFRR,NEG_002,137.96,5,5,DE
2024-09-01,aFRR,NEG_002,137.98,5,5,DE
2024-09-01,aFRR,NEG_002,137.99,5,5,DE
2024-09-01,aFRR,NEG_002,137.99,5,5,DE
2024-09-01,aFRR,NEG_002,138.01,5,5,DE
2024-09-01,aFRR,NEG_002,138.02,5,5,DE
2024-09-01,aFRR,NEG_002,138.02,5,5,DE
2024-09-01,aFRR,NEG_002,138.04,5,5,DE
2024-09-01,aFRR,NEG_002,138.05,5,5,DE
2024-09-01,aFRR,NEG_002,138.05,5,5,DE
2024-09-01,aFRR,NEG_002,138.07,5,5,DE
2024-09-01,aFRR,NEG_002,138.08,5,5,DE
2024-09-01,aFRR,NEG_002,138.09,5,5,DE
2024-09-01,aFRR,NEG_002,138.11,5,5,DE
2024-09-01,aFRR,NEG_002,138.12,5,5,DE
2024-09-01,aFRR,NEG_002,138.13,5,5,DE
2024-09-01,aFRR,NEG_002,138.14,5,5,DE
2024-09-01,aFRR,NEG_002,138.15,5,5,DE
2024-09-01,aFRR,NEG_002,138.16,5,5,DE
2024-09-01,aFRR,NEG_002,138.17,5,5,DE
2024-09-01,aFRR,NEG_002,138.18,5,5,DE
2024-09-01,aFRR,NEG_002,138.19,5,5,DE
2024-09-01,aFRR,NEG_002,138.2,5,5,DE
2024-09-01,aFRR,NEG_002,138.21,5,5,DE
2024-09-01,aFRR,NEG_002,138.21,5,5,DE
2024-09-01,aFRR,NEG_002,138.23,5,5,DE
2024-09-01,aFRR,NEG_002,138.24,5,5,DE
2024-09-01,aFRR,NEG_002,138.24,5,5,DE
2024-09-01,aFRR,NEG_002,138.27,5,5,DE
2024-09-01,aFRR,NEG_002,138.27,5,5,DE
2024-09-01,aFRR,NEG_002,138.29,5,5,DE
2024-09-01,aFRR,NEG_002,138.3,5,5,DE
2024-09-01,aFRR,NEG_002,138.3,5,5,DE
2024-09-01,aFRR,NEG_002,138.32,5,5,DE
2024-09-01,aFRR,NEG_002,138.33,5,5,DE
2024-09-01,aFRR,NEG_002,138.34,5,5,DE
2024-09-01,aFRR,NEG_002,138.35,5,5,DE
2024-09-01,aFRR,NEG_002,138.36,5,5,DE
2024-09-01,aFRR,NEG_002,138.37,5,5,DE
2024-09-01,aFRR,NEG_002,138.38,5,5,DE
2024-09-01,aFRR,NEG_002,138.39,5,5,DE
2024-09-01,aFRR,NEG_002,138.4,5,5,DE
2024-09-01,aFRR,NEG_002,138.41,5,5,DE
2024-09-01,aFRR,NEG_002,138.42,5,5,DE
2024-09-01,aFRR,NEG_002,138.44,5,5,DE
2024-09-01,aFRR,NEG_002,138.45,5,5,DE
2024-09-01,aFRR,NEG_002,138.46,5,5,DE
2024-09-01,aFRR,NEG_002,138.46,5,5,DE
2024-09-01,aFRR,NEG_002,138.48,5,5,DE
2024-09-01,aFRR,NEG_002,138.49,5,5,DE
2024-09-01,aFRR,NEG_002,138.49,5,5,DE
2024-09-01,aFRR,NEG_002,138.51,5,5,DE
2024-09-01,aFRR,NEG_002,138.52,5,5,DE
2024-09-01,aFRR,NEG_002,138.52,5,5,DE
2024-09-01,aFRR,NEG_002,138.54,5,5,DE
2024-09-01,aFRR,NEG_002,138.55,3,3,DE
2024-09-01,aFRR,NEG_002,138.58,5,5,DE
2024-09-01,aFRR,NEG_002,138.74,5,5,DE
2024-09-01,aFRR,NEG_002,138.78,5,5,DE
2024-09-01,aFRR,NEG_002,138.81,5,5,DE
2024-09-01,aFRR,NEG_002,138.85,5,5,DE
2024-09-01,aFRR,NEG_002,138.88,5,5,DE
2024-09-01,aFRR,NEG_002,138.92,5,5,DE
2024-09-01,aFRR,NEG_002,138.95,5,5,DE
2024-09-01,aFRR,NEG_002,138.99,5,5,DE
2024-09-01,aFRR,NEG_002,139.03,5,5,DE
2024-09-01,aFRR,NEG_002,139.06,5,5,DE
2024-09-01,aFRR,NEG_002,139.1,5,5,DE
2024-09-01,aFRR,NEG_002,139.13,5,5,DE
2024-09-01,aFRR,NEG_002,139.17,5,5,DE
2024-09-01,aFRR,NEG_002,139.21,5,5,DE
2024-09-01,aFRR,NEG_002,139.24,5,5,DE
2024-09-01,aFRR,NEG_002,139.28,5,5,DE
2024-09-01,aFRR,NEG_002,139.31,5,5,DE
2024-09-01,aFRR,NEG_002,139.35,5,5,DE
2024-09-01,aFRR,NEG_002,139.38,5,5,DE
2024-09-01,aFRR,NEG_002,139.42,5,5,DE
2024-09-01,aFRR,NEG_002,139.51,5,5,DE
2024-09-01,aFRR,NEG_002,139.52,5,5,DE
2024-09-01,aFRR,NEG_002,139.53,5,5,DE
2024-09-01,aFRR,NEG_002,139.53,5,5,DE
2024-09-01,aFRR,NEG_002,139.54,5,5,DE
2024-09-01,aFRR,NEG_002,139.55,5,5,DE
2024-09-01,aFRR,NEG_002,139.56,5,5,DE
2024-09-01,aFRR,NEG_002,139.57,5,5,DE
2024-09-01,aFRR,NEG_002,139.58,5,5,DE
2024-09-01,aFRR,NEG_002,139.59,5,5,DE
2024-09-01,aFRR,NEG_002,139.61,5,5,DE
2024-09-01,aFRR,NEG_002,139.62,5,5,DE
2024-09-01,aFRR,NEG_002,139.62,5,5,DE
2024-09-01,aFRR,NEG_002,139.64,5,5,DE
2024-09-01,aFRR,NEG_002,139.65,5,5,DE
2024-09-01,aFRR,NEG_002,139.65,5,5,DE
2024-09-01,aFRR,NEG_002,139.67,5,5,DE
2024-09-01,aFRR,NEG_002,139.68,5,5,DE
2024-09-01,aFRR,NEG_002,139.68,5,5,DE
2024-09-01,aFRR,NEG_002,139.7,3,3,DE
2024-09-01,aFRR,NEG_002,149.0,1,1,DE
2024-09-01,aFRR,NEG_002,149.01,5,5,DE
2024-09-01,aFRR,NEG_002,149.56,1,1,DE
2024-09-01,aFRR,NEG_002,152.5,10,10,DE
2024-09-01,aFRR,NEG_002,195.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,198.0,1,1,DE
2024-09-01,aFRR,NEG_002,199.0,5,5,DE
2024-09-01,aFRR,NEG_002,225.0,1,1,DE
2024-09-01,aFRR,NEG_002,225.0,1,1,DE
2024-09-01,aFRR,NEG_002,230.0,37,37,DE
2024-09-01,aFRR,NEG_002,249.75,1,1,DE
2024-09-01,aFRR,NEG_002,250.0,2,2,DE
2024-09-01,aFRR,NEG_002,250.0,5,5,DE
2024-09-01,aFRR,NEG_002,250.0,24,24,DE
2024-09-01,aFRR,NEG_002,274.5,1,1,DE
2024-09-01,aFRR,NEG_002,275.0,5,5,DE
2024-09-01,aFRR,NEG_002,290.0,1,1,DE
2024-09-01,aFRR,NEG_002,299.25,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,92,92,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,1,1,DE
2024-09-01,aFRR,NEG_002,300.0,4,4,DE
2024-09-01,aFRR,NEG_002,301.0,1,1,DE
2024-09-01,aFRR,NEG_002,323.12,1,1,DE
2024-09-01,aFRR,NEG_002,324.0,1,1,DE
2024-09-01,aFRR,NEG_002,332.0,1,1,DE
2024-09-01,aFRR,NEG_002,339.85,1,1,DE
2024-09-01,aFRR,NEG_002,340.5,1,1,DE
2024-09-01,aFRR,NEG_002,348.75,1,1,DE
2024-09-01,aFRR,NEG_002,350.0,57,57,DE
2024-09-01,aFRR,NEG_002,363.0,1,1,DE
2024-09-01,aFRR,NEG_002,373.5,1,1,DE
2024-09-01,aFRR,NEG_002,380.0,5,5,DE
2024-09-01,aFRR,NEG_002,394.0,1,1,DE
2024-09-01,aFRR,NEG_002,398.25,1,1,DE
2024-09-01,aFRR,NEG_002,399.0,5,5,DE
2024-09-01,aFRR,NEG_002,423.0,1,1,DE
2024-09-01,aFRR,NEG_002,425.0,5,5,DE
2024-09-01,aFRR,NEG_002,425.0,1,1,DE
2024-09-01,aFRR,NEG_002,447.27,1,1,DE
2024-09-01,aFRR,NEG_002,447.75,1,1,DE
2024-09-01,aFRR,NEG_002,447.75,5,5,DE
2024-09-01,aFRR,NEG_002,456.0,1,1,DE
2024-09-01,aFRR,NEG_002,472.5,1,1,DE
2024-09-01,aFRR,NEG_002,489.83,1,1,DE
2024-09-01,aFRR,NEG_002,499.9,1,1,DE
2024-09-01,aFRR,NEG_002,500.0,10,10,DE
2024-09-01,aFRR,NEG_002,500.0,2,2,DE
2024-09-01,aFRR,NEG_002,500.0,2,2,DE
2024-09-01,aFRR,NEG_002,510.0,1,1,DE
2024-09-01,aFRR,NEG_002,530.14,1,1,DE
2024-09-01,aFRR,NEG_002,541.6,5,5,DE
2024-09-01,aFRR,NEG_002,548.62,16,16,DE
2024-09-01,aFRR,NEG_002,599.0,5,5,DE
2024-09-01,aFRR,NEG_002,600.0,1,1,DE
2024-09-01,aFRR,NEG_002,624.0,3,3,DE
2024-09-01,aFRR,NEG_002,635.45,5,5,DE
2024-09-01,aFRR,NEG_002,666.0,1,1,DE
2024-09-01,aFRR,NEG_002,666.0,1,1,DE
2024-09-01,aFRR,NEG_002,666.0,1,1,DE
2024-09-01,aFRR,NEG_002,720.43,1,1,DE
2024-09-01,aFRR,NEG_002,729.3,5,5,DE
2024-09-01,aFRR,NEG_002,823.15,5,5,DE
2024-09-01,aFRR,NEG_002,910.73,1,1,DE
2024-09-01,aFRR,NEG_002,917.0,5,5,DE
2024-09-01,aFRR,NEG_002,990.0,1,1,DE
2024-09-01,aFRR,NEG_002,999.0,5,5,DE
2024-09-01,aFRR,NEG_002,1000.0,17,17,DE
2024-09-01,aFRR,NEG_002,1000.0,5,5,DE
2024-09-01,aFRR,NEG_002,1000.0,5,5,DE
2024-09-01,aFRR,NEG_002,1000.0,1,1,DE
2024-09-01,aFRR,NEG_002,1010.85,5,5,DE
2024-09-01,aFRR,NEG_002,1045.0,5,5,DE
2024-09-01,aFRR,NEG_002,1101.02,1,1,DE
2024-09-01,aFRR,NEG_002,1104.7,5,5,DE
2024-09-01,aFRR,NEG_002,1145.0,1,1,DE
2024-09-01,aFRR,NEG_002,1198.55,5,5,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1210.0,1,1,DE
2024-09-01,aFRR,NEG_002,1250.0,1,1,DE
2024-09-01,aFRR,NEG_002,1291.31,1,1,DE
2024-09-01,aFRR,NEG_002,1292.39,5,5,DE
2024-09-01,aFRR,NEG_002,1300.0,2,2,DE
2024-09-01,aFRR,NEG_002,1300.0,9,9,DE
2024-09-01,aFRR,NEG_002,1386.24,5,5,DE
2024-09-01,aFRR,NEG_002,1480.09,5,5,DE
2024-09-01,aFRR,NEG_002,1481.6,1,1,DE
2024-09-01,aFRR,NEG_002,1497.38,1,1,DE
2024-09-01,aFRR,NEG_002,1498.0,1,1,DE
2024-09-01,aFRR,NEG_002,1498.0,1,1,DE
2024-09-01,aFRR,NEG_002,1498.0,1,1,DE
2024-09-01,aFRR,NEG_002,1573.94,5,5,DE
2024-09-01,aFRR,NEG_002,1600.0,7,7,DE
2024-09-01,aFRR,NEG_002,1600.0,5,5,DE
2024-09-01,aFRR,NEG_002,1600.0,6,6,DE
2024-09-01,aFRR,NEG_002,1667.79,5,5,DE
2024-09-01,aFRR,NEG_002,1671.89,1,1,DE
2024-09-01,aFRR,NEG_002,1700.0,4,4,DE
2024-09-01,aFRR,NEG_002,1761.64,5,5,DE
2024-09-01,aFRR,NEG_002,1855.49,5,5,DE
2024-09-01,aFRR,NEG_002,1862.18,1,1,DE
2024-09-01,aFRR,NEG_002,1949.34,5,5,DE
2024-09-01,aFRR,NEG_002,2000.0,5,5,DE
2024-09-01,aFRR,NEG_002,2000.0,5,5,DE
2024-09-01,aFRR,NEG_002,2043.19,5,5,DE
2024-09-01,aFRR,NEG_002,2049.12,5,5,DE
2024-09-01,aFRR,NEG_002,2052.48,1,1,DE
2024-09-01,aFRR,NEG_002,2219.88,5,5,DE
2024-09-01,aFRR,NEG_002,2242.77,1,1,DE
2024-09-01,aFRR,NEG_002,2390.64,5,5,DE
2024-09-01,aFRR,NEG_002,3396.0,1,1,DE
2024-09-01,aFRR,NEG_002,4362.0,1,1,DE
2024-09-01,aFRR,NEG_002,4979.0,3,3,DE
2024-09-01,aFRR,NEG_002,4990.0,5,5,DE
2024-09-01,aFRR,NEG_002,5150.0,1,1,DE
2024-09-01,aFRR,NEG_002,5180.0,1,1,DE
2024-09-01,aFRR,NEG_002,5219.0,1,1,DE
2024-09-01,aFRR,NEG_002,5325.0,1,1,DE
2024-09-01,aFRR,NEG_002,5500.0,1,1,DE
2024-09-01,aFRR,NEG_002,5675.0,1,1,DE
2024-09-01,aFRR,NEG_002,5850.0,1,1,DE
2024-09-01,aFRR,NEG_002,5998.0,1,1,DE
2024-09-01,aFRR,NEG_002,6025.0,1,1,DE
2024-09-01,aFRR,NEG_002,6200.0,1,1,DE
2024-09-01,aFRR,NEG_002,6285.0,1,1,DE
2024-09-01,aFRR,NEG_002,6375.0,1,1,DE
2024-09-01,aFRR,NEG_002,6550.0,1,1,DE
2024-09-01,aFRR,NEG_002,6725.0,1,1,DE
2024-09-01,aFRR,NEG_002,6816.0,1,1,DE
2024-09-01,aFRR,NEG_002,6817.0,3,3,DE
2024-09-01,aFRR,NEG_002,6900.0,1,1,DE
2024-09-01,aFRR,NEG_002,7075.0,1,1,DE
2024-09-01,aFRR,NEG_002,7250.0,1,1,DE
2024-09-01,aFRR,NEG_002,7351.0,1,1,DE
2024-09-01,aFRR,NEG_002,7425.0,1,1,DE
2024-09-01,aFRR,NEG_002,7600.0,1,1,DE
2024-09-01,aFRR,NEG_002,7634.0,1,1,DE
2024-09-01,aFRR,NEG_002,7775.0,1,1,DE
2024-09-01,aFRR,NEG_002,7950.0,1,1,DE
2024-09-01,aFRR,NEG_002,8125.0,1,1,DE
2024-09-01,aFRR,NEG_002,8300.0,1,1,DE
2024-09-01,aFRR,NEG_002,8417.0,1,1,DE
2024-09-01,aFRR,NEG_002,8438.0,3,3,DE
2024-09-01,aFRR,NEG_002,8452.0,1,1,DE
2024-09-01,aFRR,NEG_002,8475.0,1,1,DE
2024-09-01,aFRR,NEG_002,8650.0,1,1,DE
2024-09-01,aFRR,NEG_002,8825.0,1,1,DE
2024-09-01,aFRR,NEG_002,9000.0,1,1,DE
2024-09-01,aFRR,NEG_002,9151.0,1,1,DE
2024-09-01,aFRR,NEG_002,9175.0,1,1,DE
2024-09-01,aFRR,NEG_002,9211.0,1,1,DE
2024-09-01,aFRR,NEG_002,9270.0,1,1,DE
2024-09-01,aFRR,NEG_002,9350.0,1,1,DE
2024-09-01,aFRR,NEG_002,9483.0,1,1,DE
2024-09-01,aFRR,NEG_002,9525.0,1,1,DE
2024-09-01,aFRR,NEG_002,9700.0,1,1,DE
2024-09-01,aFRR,NEG_002,9999.0,3,3,DE
2024-09-01,aFRR,NEG_002,10059.0,3,3,DE
2024-09-01,aFRR,NEG_002,10089.0,1,1,DE
2024-09-01,aFRR,NEG_002,10119.0,1,1,DE
2024-09-01,aFRR,NEG_002,10548.0,1,1,DE
2024-09-01,aFRR,NEG_002,10907.0,1,1,DE
2024-09-01,aFRR,NEG_002,11087.0,1,1,DE
2024-09-01,aFRR,NEG_002,11614.0,1,1,DE
2024-09-01,aFRR,NEG_002,11680.0,3,3,DE
2024-09-01,aFRR,NEG_002,11725.0,1,1,DE
2024-09-01,aFRR,NEG_002,12056.0,1,1,DE
2024-09-01,aFRR,NEG_002,12543.0,1,1,DE
2024-09-01,aFRR,NEG_002,12680.0,1,1,DE
